Gene ID,Threshold,Namespace,ProtNote Term Count,InterPro2GO Term Count,Exact Match Count,Has ProtNote Prediction,Has Exact Match,ProtNote GO Terms,InterPro2GO GO Terms,Exact Matching GO Terms
B9J08_002769,0.7,BP,3,4,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0000947;GO:0006069;GO:0033859;GO:0046294,
B9J08_002770,0.7,BP,1,2,0,True,False,GO:0008152,GO:0006099;GO:0006102,
B9J08_002771,0.7,BP,2,4,0,True,False,GO:0008152;GO:0044237,GO:0006164;GO:0006189;GO:0009058;GO:0046084,
B9J08_002772,0.7,BP,0,3,0,False,False,,GO:0006414;GO:0045901;GO:1990145,
B9J08_002774,0.7,BP,0,3,0,False,False,,GO:0006878;GO:0009308;GO:0009310,
B9J08_002775,0.7,BP,0,1,0,False,False,,GO:0018216,
B9J08_002776,0.7,BP,3,3,0,True,False,GO:0006807;GO:0008152;GO:0009987,GO:0006644;GO:0032048;GO:0046337,
B9J08_002778,0.7,BP,6,3,0,True,False,GO:0006520;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070,GO:0006418;GO:0006435;GO:0043039,
B9J08_002779,0.7,BP,7,1,0,True,False,GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0019538;GO:0044237;GO:0044271,GO:0006412,
B9J08_002780,0.7,BP,0,1,0,False,False,,GO:1903457,
B9J08_002781,0.7,BP,0,1,0,False,False,,GO:0001676,
B9J08_002783,0.7,BP,6,3,0,True,False,GO:0006725;GO:0008152;GO:0009058;GO:0009987;GO:0019752;GO:0044237,GO:0019630;GO:0019631;GO:0046279,
B9J08_002784,0.7,BP,0,1,0,False,False,,GO:0043248,
B9J08_002785,0.7,BP,1,8,0,True,False,GO:0019222,GO:0006879;GO:0010106;GO:0032048;GO:0034599;GO:0036086;GO:0045944;GO:0072715;GO:2000185,
B9J08_002786,0.7,BP,9,1,1,True,True,GO:0006412;GO:0006518;GO:0006807;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0019538;GO:0044237,GO:0006412,GO:0006412
B9J08_002787,0.7,BP,6,5,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009058;GO:0044271,GO:0001193;GO:0006283;GO:0006351;GO:0006366;GO:0006367,
B9J08_002788,0.7,BP,0,14,0,False,False,,GO:0000433;GO:0001403;GO:0007186;GO:0010515;GO:0010607;GO:0010737;GO:0019933;GO:0031505;GO:0043936;GO:0045014;GO:0045721;GO:0071852;GO:1900760;GO:2000766,
B9J08_002789,0.7,BP,1,8,0,True,False,GO:0009987,GO:0006825;GO:0006826;GO:0006828;GO:0006878;GO:0015691;GO:0030001;GO:0030026;GO:0034755,
B9J08_002791,0.7,BP,0,1,0,False,False,,GO:0052646,
B9J08_002792,0.7,BP,0,9,0,False,False,,GO:0006468;GO:0007231;GO:0010515;GO:0010972;GO:0032092;GO:0034599;GO:0040020;GO:0071470;GO:1900181,
B9J08_002793,0.7,BP,6,4,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000209;GO:0006303;GO:0006974;GO:0045003,
B9J08_002794,0.7,BP,0,12,0,False,False,,GO:0000724;GO:0006260;GO:0006265;GO:0006268;GO:0006281;GO:0006289;GO:0006310;GO:0006312;GO:0007131;GO:0016567;GO:0030491;GO:0045184,
B9J08_002795,0.7,BP,2,5,0,True,False,GO:0006810;GO:0006855,GO:0000296;GO:0015847;GO:0015848;GO:0055085;GO:1902047,
B9J08_002796,0.7,BP,3,1,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0007062,
B9J08_002797,0.7,BP,0,1,0,False,False,,GO:0045944,
B9J08_002798,0.7,BP,1,2,0,True,False,GO:0009987,GO:0006629;GO:0006636,
B9J08_002800,0.7,BP,7,2,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0044237,GO:0000398;GO:0048026,
B9J08_002801,0.7,BP,4,5,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000463;GO:0000492;GO:0016074;GO:0042254;GO:0048254,
B9J08_002802,0.7,BP,0,1,0,False,False,,GO:0006412,
B9J08_002803,0.7,BP,0,1,0,False,False,,GO:0046579,
B9J08_002804,0.7,BP,0,1,0,False,False,,GO:0032469,
B9J08_002806,0.7,BP,0,2,0,False,False,,GO:0033615;GO:0034982,
B9J08_002807,0.7,BP,1,1,0,True,False,GO:0008202,GO:0008204,
B9J08_002808,0.7,BP,0,3,0,False,False,,GO:0000056;GO:0000447;GO:0070476,
B9J08_002809,0.7,BP,7,1,1,True,True,GO:0006412;GO:0006807;GO:0009058;GO:0009987;GO:0019538;GO:0044237;GO:0044271,GO:0006412,GO:0006412
B9J08_002810,0.7,BP,8,1,0,True,False,GO:0006139;GO:0006725;GO:0006753;GO:0006796;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0006474,
B9J08_002813,0.7,BP,0,2,0,False,False,,GO:0006414;GO:0006415,
B9J08_002814,0.7,BP,3,5,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0009395;GO:0030474;GO:0032120;GO:0046475;GO:0070583,
B9J08_002815,0.7,BP,0,1,0,False,False,,GO:0072488,
B9J08_002816,0.7,BP,0,5,0,False,False,,GO:0006783;GO:0006810;GO:0006839;GO:1904983;GO:1990575,
B9J08_002817,0.7,BP,0,3,0,False,False,,GO:0006629;GO:0006696;GO:0070988,
B9J08_002818,0.7,BP,1,11,0,True,False,GO:0009987,GO:0001932;GO:0010603;GO:0019933;GO:0042149;GO:0045762;GO:0046580;GO:0046827;GO:0051447;GO:0061406;GO:0097271;GO:2000480,
B9J08_002819,0.7,BP,1,8,0,True,False,GO:0009987,GO:0000742;GO:0006616;GO:0006986;GO:0030433;GO:0031204;GO:0036498;GO:0070880;GO:0070972,
B9J08_002820,0.7,BP,4,5,0,True,False,GO:0006417;GO:0010468;GO:0010608;GO:0019222,GO:0000289;GO:0000290;GO:0006355;GO:0016567;GO:0032968,
B9J08_002821,0.7,BP,3,2,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0006513;GO:0016558,
B9J08_002822,0.7,BP,7,2,0,True,False,GO:0006520;GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0019752;GO:0044237,GO:0019284;GO:0019509,
B9J08_002823,0.7,BP,0,5,0,False,False,,GO:0006874;GO:0030026;GO:0055085;GO:0055092;GO:1903515,
B9J08_002824,0.7,BP,0,3,0,False,False,,GO:0000727;GO:0006267;GO:0030174,
B9J08_002826,0.7,BP,4,2,0,True,False,GO:0006725;GO:0006807;GO:0008152;GO:0016070,GO:0006418;GO:0006438,
B9J08_002827,0.7,BP,0,3,0,False,False,,GO:0000244;GO:0000387;GO:0000398,
B9J08_002828,0.7,BP,1,10,0,True,False,GO:0009987,GO:0000467;GO:0006364;GO:0016075;GO:0034427;GO:0034475;GO:0071028;GO:0071035;GO:0071038;GO:0071042;GO:0071051,
B9J08_002829,0.7,BP,7,14,1,True,True,GO:0006468;GO:0006796;GO:0006807;GO:0008152;GO:0009987;GO:0016310;GO:0036211,GO:0000280;GO:0006468;GO:0018105;GO:0032091;GO:0032465;GO:0032880;GO:0035556;GO:0044878;GO:0048315;GO:1902817;GO:1902846;GO:1902854;GO:1903473;GO:1905758,GO:0006468
B9J08_002830,0.7,BP,4,3,1,True,True,GO:0008152;GO:0009058;GO:0009987;GO:0044237,GO:0006654;GO:0008152;GO:0019433,GO:0008152
B9J08_002831,0.7,BP,4,1,0,True,False,GO:0006810;GO:0006811;GO:0006812;GO:0055085,GO:0019740,
B9J08_002832,0.7,BP,0,2,0,False,False,,GO:0006283;GO:0006289,
B9J08_002834,0.7,BP,0,3,0,False,False,,GO:0006355;GO:0007124;GO:0045944,
B9J08_002835,0.7,BP,5,3,0,True,False,GO:0006810;GO:0008104;GO:0015031;GO:0015833;GO:0045184,GO:0006886;GO:0006888;GO:0070973,
B9J08_002836,0.7,BP,1,4,0,True,False,GO:0009966,GO:0010961;GO:0030001;GO:0055085;GO:1903830,
B9J08_002837,0.7,BP,0,10,0,False,False,,GO:0006303;GO:0006355;GO:0006369;GO:0006972;GO:0032968;GO:0043618;GO:0045945;GO:0060261;GO:0070898;GO:0075297,
B9J08_002838,0.7,BP,0,12,0,False,False,,GO:0000281;GO:0031671;GO:0070485;GO:0072583;GO:0072741;GO:0090339;GO:0140281;GO:1902406;GO:1903471;GO:1903475;GO:1903476;GO:1904498,
B9J08_002839,0.7,BP,0,1,0,False,False,,GO:0051481,
B9J08_002840,0.7,BP,1,11,0,True,False,GO:0009987,GO:0006338;GO:0006357;GO:0045944;GO:0061402;GO:0061406;GO:0061407;GO:0061408;GO:0061411;GO:0071406;GO:0071483;GO:0080144,
B9J08_002842,0.7,BP,0,1,0,False,False,,GO:0070941,
B9J08_002844,0.7,BP,0,4,0,False,False,,GO:0006337;GO:0006357;GO:0006368;GO:0045944,
B9J08_002845,0.7,BP,6,11,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000278;GO:0006260;GO:0006266;GO:0006273;GO:0006281;GO:0006284;GO:0006289;GO:0006310;GO:0035753;GO:0071897;GO:1903461,
B9J08_002846,0.7,BP,5,1,0,True,False,GO:0006629;GO:0006796;GO:0008152;GO:0009987;GO:0044237,GO:0008654,
B9J08_002847,0.7,BP,7,2,1,True,True,GO:0006635;GO:0008152;GO:0019395;GO:0019752;GO:0030258;GO:0044237;GO:0044255,GO:0006635;GO:0042760,GO:0006635
B9J08_002848,0.7,BP,1,9,0,True,False,GO:0009987,GO:0000079;GO:0000086;GO:0000087;GO:0006470;GO:0007049;GO:0010971;GO:0051301;GO:0110032;GO:1902751,
B9J08_002849,0.7,BP,0,14,0,False,False,,GO:0000281;GO:0000902;GO:0007117;GO:0010971;GO:0018105;GO:0030042;GO:0031954;GO:0042149;GO:0042307;GO:0046777;GO:0051523;GO:0070317;GO:1902935;GO:1904262,
B9J08_002850,0.7,BP,5,5,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0019538;GO:0044237,GO:0006355;GO:0016575;GO:0032874;GO:0040029;GO:0045835,
B9J08_002851,0.7,BP,4,4,1,True,True,GO:0006807;GO:0008152;GO:0019538;GO:0051603,GO:0006511;GO:0010499;GO:0043161;GO:0051603,GO:0051603
B9J08_002852,0.7,BP,6,2,0,True,False,GO:0006629;GO:0006694;GO:0008152;GO:0008202;GO:0008610;GO:0009058,GO:0006696;GO:0016126,
B9J08_002853,0.7,BP,0,2,0,False,False,,GO:0006355;GO:0045944,
B9J08_002854,0.7,BP,6,4,0,True,False,GO:0006139;GO:0006807;GO:0008152;GO:0010468;GO:0010629;GO:0044237,GO:0000288;GO:0008104;GO:0010608;GO:0017148,
B9J08_002855,0.7,BP,0,7,0,False,False,,GO:0006754;GO:0051453;GO:0055085;GO:0120029;GO:1902600;GO:1902906;GO:1904263,
B9J08_002856,0.7,BP,3,3,1,True,True,GO:0006031;GO:0008152;GO:0009987,GO:0006031;GO:0006038;GO:0071555,GO:0006031
B9J08_002857,0.7,BP,6,3,0,True,False,GO:0006810;GO:0008104;GO:0009987;GO:0015833;GO:0045184;GO:0046907,GO:0006623;GO:0032511;GO:0034058,
B9J08_002858,0.7,BP,5,1,0,True,False,GO:0008104;GO:0009987;GO:0015031;GO:0015833;GO:0045184,GO:0006810,
B9J08_002859,0.7,BP,6,5,0,True,False,GO:0006325;GO:0006807;GO:0008152;GO:0009987;GO:0016043;GO:0019538,GO:0000086;GO:0000723;GO:0006355;GO:0045840;GO:0051568,
B9J08_002860,0.7,BP,3,15,1,True,True,GO:0006355;GO:0010468;GO:0019222,GO:0006338;GO:0006355;GO:0006357;GO:0006369;GO:0007535;GO:0031124;GO:0032298;GO:0034244;GO:0071406;GO:0071930;GO:0090055;GO:0090282;GO:0090419;GO:1903468;GO:2000221,GO:0006355
B9J08_002861,0.7,BP,6,3,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000245;GO:0000398;GO:0006397,
B9J08_002862,0.7,BP,2,1,0,True,False,GO:0016043;GO:0065003,GO:0033617,
B9J08_002863,0.7,BP,4,1,1,True,True,GO:0008152;GO:0009987;GO:0019752;GO:0044237,GO:0019752,GO:0019752
B9J08_002864,0.7,BP,1,1,0,True,False,GO:0006810,GO:0055085,
B9J08_002865,0.7,BP,1,5,0,True,False,GO:0009987,GO:0007035;GO:0043254;GO:0045022;GO:0071277;GO:0071294,
B9J08_002867,0.7,BP,0,3,0,False,False,,GO:0030163;GO:0031365;GO:0036211,
B9J08_002868,0.7,BP,6,2,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0019538;GO:0036211;GO:0044237,GO:0006449;GO:0016567,
B9J08_002870,0.7,BP,7,3,1,True,True,GO:0006629;GO:0006644;GO:0006796;GO:0008152;GO:0009058;GO:0009987;GO:0044237,GO:0006646;GO:0008654;GO:0009058,GO:0009058
B9J08_002872,0.7,BP,7,5,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0044237,GO:0000349;GO:0000398;GO:0006397;GO:0008380;GO:0034247,
B9J08_002874,0.7,BP,0,3,0,False,False,,GO:0006486;GO:0006487;GO:0006490,
B9J08_002875,0.7,BP,0,5,0,False,False,,GO:0006281;GO:0006974;GO:0042276;GO:0070987;GO:0071897,
B9J08_002876,0.7,BP,4,14,0,True,False,GO:0007165;GO:0009987;GO:0019722;GO:0035556,GO:0000742;GO:0006606;GO:0006661;GO:0006897;GO:0006898;GO:0007010;GO:0007114;GO:0016237;GO:0030437;GO:0031322;GO:0051726;GO:0090307;GO:1902441;GO:1903525,
B9J08_002877,0.7,BP,3,6,0,True,False,GO:0008104;GO:0009987;GO:0010468,GO:0000001;GO:0000226;GO:0000266;GO:0030473;GO:0032065;GO:0051646,
B9J08_002878,0.7,BP,0,3,0,False,False,,GO:0009058;GO:0030968;GO:0031048,
B9J08_002879,0.7,BP,4,2,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0019538,GO:0006493;GO:0035269,
B9J08_002881,0.7,BP,3,3,0,True,False,GO:0007165;GO:0009987;GO:0019222,GO:0000436;GO:0006357;GO:0043457,
B9J08_002882,0.7,BP,0,2,0,False,False,,GO:0030162;GO:0046578,
B9J08_002883,0.7,BP,10,1,0,True,False,GO:0006139;GO:0006396;GO:0006397;GO:0006725;GO:0006807;GO:0008152;GO:0008380;GO:0009987;GO:0016070;GO:0044237,GO:0000398,
B9J08_002885,0.7,BP,8,4,0,True,False,GO:0006796;GO:0006807;GO:0008152;GO:0009058;GO:0009156;GO:0009987;GO:0019693;GO:0044237,GO:0006207;GO:0006221;GO:0019856;GO:0044205,
B9J08_002886,0.7,BP,0,2,0,False,False,,GO:0046942;GO:0055085,
B9J08_002888,0.7,BP,5,8,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0044237,GO:0000076;GO:0000288;GO:0000289;GO:0006260;GO:0006357;GO:0006368;GO:0007089;GO:0032968,
B9J08_002890,0.7,BP,8,4,0,True,False,GO:0006139;GO:0006259;GO:0006725;GO:0006807;GO:0006950;GO:0008152;GO:0009987;GO:0044237,GO:0006281;GO:0006284;GO:0006285;GO:0006289,
B9J08_002891,0.7,BP,0,6,0,False,False,,GO:0006351;GO:0006355;GO:0015976;GO:0045733;GO:0045944;GO:0061414,
B9J08_002892,0.7,BP,0,1,0,False,False,,GO:0008152,
B9J08_002894,0.7,BP,4,1,0,True,False,GO:0006355;GO:0010468;GO:0019222;GO:0040029,GO:0006338,
B9J08_002895,0.7,BP,1,3,0,True,False,GO:0009987,GO:0002092;GO:0016567;GO:0070086,
B9J08_002896,0.7,BP,0,6,0,False,False,,GO:0006468;GO:0007165;GO:0032878;GO:0035556;GO:0045719;GO:0060917,
B9J08_002897,0.7,BP,0,3,0,False,False,,GO:0000727;GO:0006268;GO:0006270,
B9J08_002898,0.7,BP,0,7,0,False,False,,GO:0006325;GO:0006366;GO:0006367;GO:0016573;GO:0051090;GO:0051123;GO:2000144,
B9J08_002900,0.7,BP,0,1,0,False,False,,GO:0009060,
B9J08_002901,0.7,BP,2,9,1,True,True,GO:0006810;GO:0006811,GO:0006811;GO:0006884;GO:0034486;GO:0055064;GO:0055075;GO:0055085;GO:0097638;GO:1902476;GO:1903401,GO:0006811
B9J08_002903,0.7,BP,0,1,0,False,False,,GO:0000348,
B9J08_002904,0.7,BP,0,1,0,False,False,,GO:0008152,
B9J08_002905,0.7,BP,0,1,0,False,False,,GO:0006417,
B9J08_002906,0.7,BP,6,5,1,True,True,GO:0006810;GO:0008104;GO:0015031;GO:0015833;GO:0045184;GO:0046907,GO:0006605;GO:0006616;GO:0006886;GO:0015031;GO:0031204,GO:0015031
B9J08_002907,0.7,BP,0,1,0,False,False,,GO:0006364,
B9J08_002908,0.7,BP,0,3,0,False,False,,GO:0000350;GO:0000398;GO:0008380,
B9J08_002909,0.7,BP,0,3,0,False,False,,GO:0015031;GO:0032511;GO:0045324,
B9J08_002910,0.7,BP,5,4,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0022900;GO:0044237,GO:0006099;GO:0006121;GO:0018293;GO:0034553,
B9J08_002911,0.7,BP,0,1,0,False,False,,GO:0009966,
B9J08_002912,0.7,BP,1,6,0,True,False,GO:0009987,GO:0000082;GO:0000083;GO:0010845;GO:0045944;GO:0061408;GO:0071931,
B9J08_002913,0.7,BP,0,3,0,False,False,,GO:0000245;GO:0006397;GO:0008380,
B9J08_002914,0.7,BP,3,1,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0006747,
B9J08_002915,0.7,BP,1,4,0,True,False,GO:0019222,GO:0006357;GO:0031930;GO:0045944;GO:0071400,
B9J08_002916,0.7,BP,0,2,0,False,False,,GO:0006397;GO:0032543,
B9J08_002917,0.7,BP,0,9,0,False,False,,GO:0006355;GO:0016575;GO:0030466;GO:0045950;GO:0051570;GO:0070198;GO:1990619;GO:1990678;GO:1990679,
B9J08_002918,0.7,BP,6,3,0,True,False,GO:0006629;GO:0006807;GO:0008152;GO:0009987;GO:0044237;GO:0044255,GO:0008610;GO:0032259;GO:0071216,
B9J08_002919,0.7,BP,7,5,2,True,True,GO:0006081;GO:0006097;GO:0006099;GO:0008152;GO:0009987;GO:0019752;GO:0044237,GO:0006097;GO:0006099;GO:0009062;GO:0015976;GO:0045733,GO:0006097;GO:0006099
B9J08_002920,0.7,BP,1,3,1,True,True,GO:0045454,GO:0019430;GO:0034599;GO:0045454,GO:0045454
B9J08_002921,0.7,BP,7,3,0,True,False,GO:0006518;GO:0006807;GO:0008152;GO:0009058;GO:0019538;GO:0043603;GO:0044237,GO:0000028;GO:0000462;GO:0006412,
B9J08_002923,0.7,BP,2,3,0,True,False,GO:0009987;GO:0065003,GO:0000387;GO:0000398;GO:0006396,
B9J08_002924,0.7,BP,0,6,0,False,False,,GO:0000436;GO:0006355;GO:0043457;GO:0045944;GO:0061428;GO:0071169,
B9J08_002926,0.7,BP,0,3,0,False,False,,GO:0006468;GO:0007005;GO:0055088,
B9J08_002927,0.7,BP,8,1,0,True,False,GO:0006139;GO:0006396;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0044237,GO:0000462,
B9J08_002928,0.7,BP,3,1,0,True,False,GO:0006810;GO:0006820;GO:0046942,GO:0003333,
B9J08_002929,0.7,BP,8,13,0,True,False,GO:0006139;GO:0006259;GO:0006725;GO:0006807;GO:0006974;GO:0008152;GO:0009987;GO:0044237,GO:0000076;GO:0006260;GO:0006281;GO:0007049;GO:0007064;GO:0007534;GO:0008156;GO:0031297;GO:0043111;GO:0043388;GO:0043570;GO:0045950;GO:0048478,
B9J08_002930,0.7,BP,0,3,0,False,False,,GO:0006351;GO:0006355;GO:0045944,
B9J08_002931,0.7,BP,0,3,0,False,False,,GO:0006351;GO:0006355;GO:0045944,
B9J08_002932,0.7,BP,3,5,0,True,False,GO:0006996;GO:0009987;GO:0016043,GO:0000079;GO:0016239;GO:0031106;GO:0032878;GO:0051726,
B9J08_002934,0.7,BP,0,2,0,False,False,,GO:0006412;GO:0032543,
B9J08_002936,0.7,BP,0,1,0,False,False,,GO:0018026,
B9J08_002937,0.7,BP,0,2,0,False,False,,GO:0044774;GO:1902499,
B9J08_002939,0.7,BP,0,4,0,False,False,,GO:0007120;GO:0045184;GO:1901900;GO:2001107,
B9J08_002940,0.7,BP,0,4,0,False,False,,GO:0006468;GO:0010506;GO:0018105;GO:0031138,
B9J08_002941,0.7,BP,0,3,0,False,False,,GO:0000122;GO:0006357;GO:0045944,
B9J08_002942,0.7,BP,1,4,0,True,False,GO:0006810,GO:0003333;GO:0006865;GO:0007034;GO:0015824,
B9J08_002943,0.7,BP,6,3,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0016070;GO:0044237,GO:0000154;GO:0006396;GO:0031167,
B9J08_002944,0.7,BP,8,1,0,True,False,GO:0006520;GO:0006725;GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0019752;GO:0044237,GO:0000105,
B9J08_002945,0.7,BP,7,3,0,True,False,GO:0006796;GO:0006807;GO:0009987;GO:0016310;GO:0019538;GO:0036211;GO:0044237,GO:0006468;GO:0007118;GO:0031505,
B9J08_002946,0.7,BP,5,2,0,True,False,GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0006338;GO:0007029,
B9J08_002947,0.7,BP,7,2,0,True,False,GO:0006518;GO:0008152;GO:0009059;GO:0009987;GO:0043043;GO:0043603;GO:0044237,GO:0032543;GO:0070124,
B9J08_002948,0.7,BP,7,9,0,True,False,GO:0006810;GO:0008104;GO:0009987;GO:0015031;GO:0015833;GO:0016043;GO:0045184,GO:0000002;GO:0007005;GO:0015914;GO:0045040;GO:0048311;GO:0051654;GO:0070096;GO:0070584;GO:1990456,
B9J08_002950,0.7,BP,1,1,0,True,False,GO:0006810,GO:0015693,
B9J08_002952,0.7,BP,0,4,0,False,False,,GO:0000448;GO:0000460;GO:0000470;GO:0006364,
B9J08_002953,0.7,BP,7,10,1,True,True,GO:0006623;GO:0006810;GO:0007034;GO:0008104;GO:0015031;GO:0015833;GO:0045184,GO:0000045;GO:0000422;GO:0006914;GO:0015031;GO:0030242;GO:0032258;GO:0034727;GO:0044805;GO:0061709;GO:0061723,GO:0015031
B9J08_002954,0.7,BP,1,3,0,True,False,GO:0006810,GO:0015858;GO:0015862;GO:1901642,
B9J08_002955,0.7,BP,2,4,0,True,False,GO:0009987;GO:0016043,GO:0006886;GO:0015031;GO:0042147;GO:0045053,
B9J08_002957,0.7,BP,0,2,0,False,False,,GO:0000379;GO:0006388,
B9J08_002959,0.7,BP,0,3,0,False,False,,GO:0000278;GO:0006355;GO:0045944,
B9J08_002960,0.7,BP,4,2,1,True,True,GO:0006417;GO:0010468;GO:0010608;GO:0017183,GO:0002098;GO:0017183,GO:0017183
B9J08_002961,0.7,BP,5,2,0,True,False,GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0044237,GO:0000462;GO:0006412,
B9J08_002962,0.7,BP,0,3,0,False,False,,GO:0006508;GO:0009636;GO:0043418,
B9J08_002965,0.7,BP,2,5,0,True,False,GO:0006865;GO:0046942,GO:0003333;GO:0015804;GO:0015812;GO:0015824;GO:0055085,
B9J08_002966,0.7,BP,8,6,0,True,False,GO:0006139;GO:0006396;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0044237,GO:0000447;GO:0000462;GO:0000472;GO:0000480;GO:0006364;GO:0045943,
B9J08_002967,0.7,BP,1,5,0,True,False,GO:0009987,GO:0006457;GO:0042026;GO:0045041;GO:0051085;GO:0051131,
B9J08_002969,0.7,BP,0,9,0,False,False,,GO:0006623;GO:0006895;GO:0006897;GO:0006913;GO:0007165;GO:0007264;GO:0032511;GO:0036010;GO:0036258,
B9J08_002970,0.7,BP,2,1,0,True,False,GO:0010468;GO:0010628,GO:0045944,
B9J08_002971,0.7,BP,0,3,0,False,False,,GO:0000038;GO:0006629;GO:0042761,
B9J08_002972,0.7,BP,4,3,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0006979;GO:0030091;GO:0034599,
B9J08_002973,0.7,BP,6,9,0,True,False,GO:0006355;GO:0006807;GO:0008152;GO:0009987;GO:0019538;GO:0044237,GO:0006338;GO:0006406;GO:0018195;GO:0018216;GO:0019919;GO:0032968;GO:0034969;GO:0046656;GO:0060567,
B9J08_002974,0.7,BP,1,3,0,True,False,GO:0006810,GO:0055085;GO:1905135;GO:1905136,
B9J08_002975,0.7,BP,0,3,0,False,False,,GO:0019433;GO:0019915;GO:0044255,
B9J08_002976,0.7,BP,0,2,0,False,False,,GO:0007030;GO:0009306,
B9J08_002977,0.7,BP,0,4,0,False,False,,GO:0006468;GO:0030437;GO:0040020;GO:1902596,
B9J08_002978,0.7,BP,0,3,0,False,False,,GO:0006355;GO:0045893;GO:0072344,
B9J08_002979,0.7,BP,6,8,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000727;GO:0006260;GO:0006270;GO:0007049;GO:0031333;GO:0033314;GO:0071163;GO:1902977,
B9J08_002980,0.7,BP,2,3,0,True,False,GO:0008152;GO:0009987,GO:0033615;GO:0048255;GO:0140053,
B9J08_002981,0.7,BP,7,4,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0044237,GO:0000447;GO:0000472;GO:0000480;GO:0006364,
B9J08_002982,0.7,BP,6,2,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0002098;GO:0006357,
B9J08_002983,0.7,BP,0,2,0,False,False,,GO:0006412;GO:0032543,
B9J08_002984,0.7,BP,3,7,0,True,False,GO:0008152;GO:0009987;GO:0019222,GO:0000723;GO:0000724;GO:0006303;GO:0006310;GO:0007535;GO:0034502;GO:0097695,
B9J08_002985,0.7,BP,0,1,0,False,False,,GO:0045944,
B9J08_002986,0.7,BP,8,2,1,True,True,GO:0005975;GO:0005977;GO:0006112;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0044237,GO:0005975;GO:0005978,GO:0005975
B9J08_002987,0.7,BP,2,3,0,True,False,GO:0009987;GO:0016043,GO:0030042;GO:0032466;GO:0051016,
B9J08_002988,0.7,BP,6,10,0,True,False,GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016043;GO:0044237,GO:0006281;GO:0006325;GO:0006338;GO:0006355;GO:0006357;GO:0016573;GO:0043981;GO:0043982;GO:0043983;GO:0051382,
B9J08_002989,0.7,BP,0,2,0,False,False,,GO:0042407;GO:0045041,
B9J08_002990,0.7,BP,0,1,0,False,False,,GO:0008152,
B9J08_002993,0.7,BP,0,4,0,False,False,,GO:0000086;GO:0006468;GO:0007059;GO:0045840,
B9J08_002994,0.7,BP,6,5,0,True,False,GO:0006796;GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0044237,GO:0006106;GO:0006164;GO:0006189;GO:0009152;GO:0046084,
B9J08_002995,0.7,BP,5,6,1,True,True,GO:0000103;GO:0006790;GO:0008152;GO:0009987;GO:0044237,GO:0000096;GO:0000103;GO:0009086;GO:0019344;GO:0019379;GO:0070814,GO:0000103
B9J08_002996,0.7,BP,4,6,0,True,False,GO:0006810;GO:0008104;GO:0015031;GO:0045184,GO:0007034;GO:0043328;GO:0045053;GO:0045324;GO:0070676;GO:1904669,
